time,KE,GE,PE,H_total
2.0100000000000002,0.4707450648596887,0.5353412404438589,8.097226428041951e-06,1.0060944025299756
2.015,0.5020467615175476,0.5044658227548421,7.548820172829791e-06,1.0065201330925624
2.02,0.5292541157429976,0.477665242817793,6.990919519177497e-06,1.00692634948031
2.025,0.5504838626814401,0.45678777854383434,6.4838085005262484e-06,1.007278125033775
2.0300000000000002,0.5648680934575502,0.44269637881624496,6.074363340995511e-06,1.007570546637136
2.035,0.5722208093462788,0.43558802272862296,5.794130440532391e-06,1.0078146262053422
2.04,0.5727637056650166,0.4352524442182731,5.658915243670672e-06,1.0080218087985333
2.045,0.5669936537083661,0.4411935099610789,5.669292839109753e-06,1.0081928329622842
2.05,0.5556937646060532,0.4526147252761932,5.8117591156892434e-06,1.008314301641362
2.055,0.5400236546467905,0.4683334903058914,6.060547818193068e-06,1.0083632055005
2.06,0.5215928787632418,0.4867176049175382,6.380301576884053e-06,1.0083168639823568
2.065,0.5024309166486094,0.5057264858959395,6.729738333931498e-06,1.008164132282883
2.07,0.48480989214176284,0.5230966683829589,7.066222554387295e-06,1.0079136267472761
2.075,0.4709346316774285,0.5366540175106327,7.350828866754122e-06,1.007596000016928
2.08,0.4625676379777388,0.5446842115898646,7.553202283662775e-06,1.0072594027698871
2.085,0.4606866296288334,0.5462651824825756,7.655388072654044e-06,1.0069594674994815
2.09,0.4652707438347745,0.5414683675885364,7.653888509884996e-06,1.006746765311821
2.095,0.4752801332404586,0.5313676023349734,7.559496468261709e-06,1.0066552950719003
2.1,0.4888433018853091,0.5178443907789368,7.3948857662209625e-06,1.006695087550012
2.105,0.50361279479017,0.5032307081911646,7.190393811531135e-06,1.006850693375146
2.11,0.5172082352361788,0.48987041861015207,6.9787959180722585e-06,1.0070856326422488
2.115,0.5276469576587728,0.47969758049182787,6.790053202982577e-06,1.0073513282038038
2.12,0.533670081497665,0.4739213069962167,6.646978510180374e-06,1.007598035472392
2.125,0.5349017737655651,0.47287669083310696,6.562526463189286e-06,1.0077850271251352
2.13,0.5318220441768273,0.4760591831115722,6.539041956340611e-06,1.0078877663303558
2.1350000000000002,0.5255767729342401,0.4823174465146562,6.569390452399627e-06,1.0079007888393485
2.14,0.5176820054395743,0.4901475442532309,6.63953829866131e-06,1.0078361892311039
2.145,0.5096959264785322,0.4980159862809883,6.731924013636558e-06,1.007718644683534
2.15,0.5029295529333245,0.5046421893077954,6.828896587715417e-06,1.0075785711377077
2.1550000000000002,0.49824914049717733,0.5091891306679819,6.9155875666139595e-06,1.0074451867527259
2.16,0.4959960451503925,0.5113379639028903,6.981789273358589e-06,1.0073409908425561
2.165,0.49602100975588775,0.511250561554093,7.022671526785745e-06,1.0072785939815074
2.17,0.4978063841140121,0.5094467258512781,7.0384204387848345e-06,1.0072601483857289
2.1750000000000003,0.5006360584264893,0.5066359196714959,7.033074248674468e-06,1.0072790111722338
2.18,0.5037702687536185,0.5035455764796194,7.012933251746833e-06,1.0073228581664895
2.185,0.506589468807989,0.5007808552669404,6.9849287092017324e-06,1.0073773090036386
2.19,0.508684765387938,0.49873748755198566,6.955265272324196e-06,1.007429208205196
2.195,0.509887839270044,0.49757419316921436,6.928532521899011e-06,1.0074689609717802
2.2,0.5102470434027074,0.4972377007098088,6.9073477135466815e-06,1.00749165146023
2.205,0.5099658765838095,0.49752421541624264,6.892473868711482e-06,1.007496984473921
2.21,0.5093241740681855,0.4981572658442807,6.883275585158174e-06,1.0074883231880514
