x,y,l_z_initial,l_z_final
2.200000,-0.700000,-1.0557715540e-04,3.2223736219e-03
2.200000,-0.600000,-7.9649010826e-05,3.0426026465e-03
2.200000,-0.500000,-5.6587557054e-05,2.0180292904e-03
2.200000,-0.400000,-3.6904852308e-05,2.1038136958e-03
2.200000,-0.300000,-2.1063596712e-05,-1.6329840103e-04
2.200000,-0.200000,-9.4536707858e-06,-2.7109764848e-04
2.200000,-0.100000,-2.3708876779e-06,-2.2587875728e-03
2.200000,0.000000,0.0000000000e+00,-3.2975867626e-03
2.200000,0.100000,-2.4037130591e-06,-4.2085992430e-03
2.200000,0.200000,-9.5188889621e-06,-6.1732325300e-03
2.200000,0.300000,-2.1160359950e-05,-6.0344210542e-03
2.200000,0.400000,-3.7031931158e-05,-8.2921839656e-03
2.200000,0.500000,-5.6743387107e-05,-7.6767786307e-03
2.200000,0.600000,-7.9831749202e-05,-9.0778037938e-03
2.200000,0.700000,-1.0578474299e-04,-8.9196099235e-03
2.200000,0.800000,-1.3406444132e-04,-7.7700060912e-03
2.200000,0.900000,-1.6412931208e-04,-7.6943487160e-03
2.200000,1.000000,-1.9545333479e-04,-3.1050566208e-03
2.200000,1.100000,-2.2754136257e-04,-1.8988474415e-03
2.200000,1.200000,-2.5994040436e-04,-1.1438962152e-03
2.200000,1.300000,-2.9224692292e-04,-9.6579530928e-04
2.200000,1.400000,-3.2411055015e-04,-7.1766474454e-03
2.200000,1.500000,-3.5523480664e-04,-2.5005266012e-02
2.200000,1.600000,-3.8537548876e-04,-3.0921676379e-02
2.200000,1.700000,-4.1433737897e-04,-2.3120660678e-02
2.200000,1.800000,-4.4196987096e-04,-3.3446739272e-02
2.200000,1.900000,-4.6816200604e-04,-2.7540508822e-02
2.200000,2.000000,-4.9283731113e-04,-2.4000198010e-03
2.200000,2.100000,-5.1594872613e-04,6.8556016057e-03
2.200000,2.200000,-5.3747381744e-04,2.5747498895e-02
2.200000,2.300000,-5.5741039970e-04,1.2135318457e-02
2.200000,2.400000,-5.7577262878e-04,-1.6283999450e-02
2.200000,2.500000,-5.9258758621e-04,-3.8183376172e-02
2.200000,2.600000,-6.0789234529e-04,-5.4413372479e-02
2.200000,2.700000,-6.2173148941e-04,-8.9184964762e-02
2.200000,2.800000,-6.3415504235e-04,-6.8223436855e-02
2.200000,2.900000,-6.4521676461e-04,-7.0060426034e-02
2.200000,3.000000,-6.5497276922e-04,-5.4071944336e-02
2.200000,3.100000,-6.6348041145e-04,-4.6553333873e-02
2.300000,-3.200000,-6.4839566483e-04,7.3391194350e-02
2.300000,-3.100000,-6.3864484571e-04,8.9044979949e-02
2.300000,-3.000000,-6.2960762121e-04,1.1339556523e-01
2.300000,-2.900000,-6.1935046521e-04,1.0713225089e-01
2.300000,-2.800000,-6.0782363376e-04,1.1417374264e-01
2.300000,-2.700000,-5.9497964665e-04,8.1343342618e-02
2.300000,-2.600000,-5.8077445575e-04,2.6557688044e-02
2.300000,-2.500000,-5.6516886536e-04,1.5693180858e-02
2.300000,-2.400000,-5.4813023921e-04,-5.7676889613e-03
2.300000,-2.300000,-5.2963452698e-04,-2.9368371457e-02
2.300000,-2.200000,-5.0966863953e-04,2.3614438949e-03
2.300000,-2.100000,-4.8823319365e-04,3.8354815666e-02
2.300000,-2.000000,-4.6534563309e-04,7.3842733686e-02
2.300000,-1.900000,-4.4104371219e-04,4.0804502319e-02
2.300000,-1.800000,-4.1538929810e-04,2.6406354683e-02
2.300000,-1.700000,-3.8847240821e-04,1.8174550152e-02
2.300000,-1.600000,-3.6041534775e-04,6.2601870290e-03
2.300000,-1.500000,-3.3137675123e-04,2.5345438422e-03
2.300000,-1.400000,-3.0155526039e-04,4.1722953753e-03
2.300000,-1.300000,-2.7119249694e-04,1.0339020934e-02
2.300000,-1.200000,-2.4057491749e-04,1.7705962628e-02
2.300000,-1.100000,-2.1003408338e-04,1.9159887408e-02
2.300000,-1.000000,-1.7994485417e-04,1.6231044228e-02
2.300000,-0.900000,-1.5072103846e-04,1.2947382724e-02
2.300000,-0.800000,-1.2280812666e-04,7.9337831050e-03
2.300000,-0.700000,-9.6672899840e-05,5.0138737035e-03
2.300000,-0.600000,-7.2789960115e-05,1.8618493633e-03
2.300000,-0.500000,-5.1625549213e-05,-4.5116595127e-04
2.300000,-0.400000,-3.3619382597e-05,-8.3928864649e-04
2.300000,-0.300000,-1.9165578854e-05,-3.0657621981e-03
2.300000,-0.200000,-8.5940469648e-06,-2.4218671878e-03
2.300000,-0.100000,-2.1538456215e-06,-3.6694733555e-03
2.300000,0.000000,0.0000000000e+00,-3.7412329934e-03
2.300000,0.100000,-2.1850313004e-06,-3.7543089895e-03
2.300000,0.200000,-8.6560394649e-06,-5.0180425713e-03
2.300000,0.300000,-1.9257634472e-05,-4.3433204941e-03
2.300000,0.400000,-3.3740419745e-05,-6.7031451958e-03
2.300000,0.500000,-5.1774186338e-05,-6.7459348268e-03
2.300000,0.600000,-7.2964561892e-05,-9.6447689725e-03
2.300000,0.700000,-9.6871628603e-05,-1.2446205224e-02
2.300000,0.800000,-1.2302899596e-04,-1.5142637477e-02
2.300000,0.900000,-1.5096196586e-04,-2.1728733478e-02
2.300000,1.000000,-1.8020371096e-04,-2.2909571952e-02
2.300000,1.100000,-2.1030873921e-04,-2.7232173996e-02
2.300000,1.200000,-2.4086327892e-04,-2.5809090162e-02
2.300000,1.300000,-2.7149253916e-04,-1.4249848731e-02
2.300000,1.400000,-3.0186505208e-04,-7.0815568817e-03
2.300000,1.500000,-3.3169447287e-04,-6.3088701265e-03
2.300000,1.600000,-3.6073930395e-04,-1.0247696293e-02
2.300000,1.700000,-3.8880103486e-04,-1.8327547061e-02
2.300000,1.800000,-4.1572116514e-04,-2.2660734261e-02
2.300000,1.900000,-4.4137752286e-04,-3.3985476147e-02
2.300000,2.000000,-4.6568022052e-04,-6.1644955258e-02
2.300000,2.100000,-4.8856751533e-04,-2.8567040997e-02
2.300000,2.200000,-5.1000177050e-04,5.2654688750e-03
2.300000,2.300000,-5.2996565204e-04,3.9875958796e-02
2.300000,2.400000,-5.4845864475e-04,9.8701768209e-03
2.300000,2.500000,-5.6549393093e-04,-5.4298144892e-03
2.300000,2.600000,-5.8109564581e-04,-1.4401060681e-02
2.300000,2.700000,-5.9529650258e-04,-6.4654387810e-02
2.300000,2.800000,-6.0813576620e-04,-9.8645734838e-02
2.300000,2.900000,-6.1965754695e-04,-9.0501335631e-02
2.300000,3.000000,-6.2990938050e-04,-9.9824748248e-02
2.300000,3.100000,-6.3894106019e-04,-7.6273987705e-02
2.400000,-3.200000,-6.2472896610e-04,9.3420096064e-02
2.400000,-3.100000,-6.1457951514e-04,9.6247192128e-02
2.400000,-3.000000,-6.0509236269e-04,1.1014718093e-01
2.400000,-2.900000,-5.9441876719e-04,7.7246287476e-02
2.400000,-2.800000,-5.8251642686e-04,6.1035759549e-02
2.400000,-2.700000,-5.6934617498e-04,-1.4342049529e-03
2.400000,-2.600000,-5.5487317099e-04,-5.5209499424e-03
2.400000,-2.500000,-5.3906831775e-04,-1.0705242876e-03
2.400000,-2.400000,-5.2190992949e-04,-1.1123936428e-02
2.400000,-2.300000,-5.0338567143e-04,8.5182515033e-03
2.400000,-2.200000,-4.8349478612e-04,4.6449824661e-02
2.400000,-2.100000,-4.6225061157e-04,4.0743199637e-02
2.400000,-2.000000,-4.3968338132e-04,9.6522424596e-03
2.400000,-1.900000,-4.1584327578e-04,8.7443808704e-03
2.400000,-1.800000,-3.9080366656e-04,7.4440361490e-03
2.400000,-1.700000,-3.6466445991e-04,8.1333150365e-03
2.400000,-1.600000,-3.3755540310e-04,1.2932326353e-02
2.400000,-1.500000,-3.0963916784e-04,1.9882391216e-02
2.400000,-1.400000,-2.8111397237e-04,2.0411008861e-02
2.400000,-1.300000,-2.5221545148e-04,1.4269688224e-02
2.400000,-1.200000,-2.2321743970e-04,7.0483343377e-03
2.400000,-1.100000,-1.9443130566e-04,1.5170405501e-03
2.400000,-1.000000,-1.6620347685e-04,-9.9327527693e-04
2.400000,-0.900000,-1.3891083521e-04,-1.8475517872e-03
2.400000,-0.800000,-1.1295375556e-04,-2.4103581927e-03
2.400000,-0.700000,-8.8746705919e-05,-1.8565751462e-03
2.400000,-0.600000,-6.6706530790e-05,-2.0772507851e-03
2.400000,-0.500000,-4.7238781173e-05,-1.9447606694e-03
2.400000,-0.400000,-3.0722715817e-05,-1.3282130887e-03
2.400000,-0.300000,-1.7495840760e-05,-2.6080227002e-03
2.400000,-0.200000,-7.8390381140e-06,-2.0088441848e-03
2.400000,-0.100000,-1.9634199595e-06,-3.3623019340e-03
2.400000,0.000000,0.0000000000e+00,-3.7573420025e-03
2.400000,0.100000,-1.9930938137e-06,-4.0774211010e-03
2.400000,0.200000,-7.8980522046e-06,-5.2771545785e-03
2.400000,0.300000,-1.7583539213e-05,-4.3979722106e-03
2.400000,0.400000,-3.0838142430e-05,-5.3825000541e-03
2.400000,0.500000,-4.7380710415e-05,-3.9490962310e-03
2.400000,0.600000,-6.6873505841e-05,-3.6180702385e-03
2.400000,0.700000,-8.8937081412e-05,-2.8645542746e-03
2.400000,0.800000,-1.1316574259e-04,-1.6293761245e-03
2.400000,0.900000,-1.3914254637e-04,-2.5868439177e-03
2.400000,1.000000,-1.6645296919e-04,-2.3484472262e-03
2.400000,1.100000,-1.9469662017e-04,-5.9919075018e-03
2.400000,1.200000,-2.2349663601e-04,-1.2843694661e-02
2.400000,1.300000,-2.5250663731e-04,-1.8395864932e-02
2.400000,1.400000,-2.8141532736e-04,-2.5190774063e-02
2.400000,1.500000,-3.0994896192e-04,-2.6206557904e-02
2.400000,1.600000,-3.3787200971e-04,-1.6605167091e-02
2.400000,1.700000,-3.6498636469e-04,-8.3847149713e-03
2.400000,1.800000,-3.9112947204e-04,-4.9487540826e-03
2.400000,1.900000,-4.1617170276e-04,-5.2066862253e-03
2.400000,2.000000,-4.4001326757e-04,-6.2774386203e-03
2.400000,2.100000,-4.6258090855e-04,-3.1506167325e-02
2.400000,2.200000,-4.8382455409e-04,-3.3954846807e-02
2.400000,2.300000,-5.0371407353e-04,-2.9583545575e-04
2.400000,2.400000,-5.2223622518e-04,2.1503808599e-02
2.400000,2.500000,-5.3939185581e-04,2.6235320729e-03
2.400000,2.600000,-5.5519338251e-04,1.2887470561e-02
2.400000,2.700000,-5.6966256631e-04,9.4200268173e-03
2.400000,2.800000,-5.8282857285e-04,-4.7030914136e-02
2.400000,2.900000,-5.9472630472e-04,-6.3673106141e-02
2.400000,3.000000,-6.0539498454e-04,-9.3152066031e-02
2.400000,3.100000,-6.1487696430e-04,-8.5006757791e-02
2.500000,-3.200000,-6.0151497648e-04,9.9699915110e-02
2.500000,-3.100000,-5.9104287916e-04,8.9216326207e-02
2.500000,-3.000000,-5.8117639128e-04,4.3517377085e-02
2.500000,-2.900000,-5.7016122599e-04,2.4093255404e-02
2.500000,-2.800000,-5.5796227931e-04,-4.6818721348e-03
2.500000,-2.700000,-5.4454830953e-04,-9.9914101739e-03
2.500000,-2.600000,-5.2989312192e-04,-2.1123993675e-04
2.500000,-2.500000,-5.1397695173e-04,9.6548241816e-03
2.500000,-2.400000,-4.9678806101e-04,6.4140662518e-03
2.500000,-2.300000,-4.7832456024e-04,1.4457201553e-02
2.500000,-2.200000,-4.5859645849e-04,1.0396886167e-03
2.500000,-2.100000,-4.3762793502e-04,-4.5679673341e-03
2.500000,-2.000000,-4.1545981060e-04,2.5570676591e-03
2.500000,-1.900000,-3.9215217712e-04,6.8316148835e-03
2.500000,-1.800000,-3.6778711938e-04,7.6705010171e-03
2.500000,-1.700000,-3.4247143290e-04,1.0010570249e-02
2.500000,-1.600000,-3.1633920691e-04,7.0743520797e-03
2.500000,-1.500000,-2.8955410390e-04,1.3881812086e-03
2.500000,-1.400000,-2.6231112867e-04,-4.5019781351e-04
2.500000,-1.300000,-2.3483764545e-04,-2.1594841892e-04
2.500000,-1.200000,-2.0739337642e-04,-2.0294333060e-04
2.500000,-1.100000,-1.8026910641e-04,-1.7206151460e-05
2.500000,-1.000000,-1.5378383396e-04,8.4951541361e-04
2.500000,-0.900000,-1.2828015690e-04,1.9063522127e-03
2.500000,-0.800000,-1.0411776488e-04,1.9176093942e-03
2.500000,-0.700000,-8.1665035929e-05,1.8309344086e-03
2.500000,-0.600000,-6.1288893081e-05,7.1120665950e-04
2.500000,-0.500000,-4.3343260184e-05,3.8957375942e-06
2.500000,-0.400000,-2.8156643889e-05,-3.2499739372e-04
2.500000,-0.300000,-1.6019536242e-05,-1.0849877791e-03
2.500000,-0.200000,-7.1724514485e-06,-9.0284606773e-04
2.500000,-0.100000,-1.7954554300e-06,-1.3177893102e-03
2.500000,0.000000,0.0000000000e+00,-1.3747566258e-03
2.500000,0.100000,-1.8237303196e-06,-1.4725891619e-03
2.500000,0.200000,-7.2287059715e-06,-2.0279386640e-03
2.500000,0.300000,-1.6103189176e-05,-2.0818446580e-03
2.500000,0.400000,-2.8266846022e-05,-3.2117056152e-03
2.500000,0.500000,-4.3478919844e-05,-3.6742668673e-03
2.500000,0.600000,-6.1448707670e-05,-4.9777041414e-03
2.500000,0.700000,-8.1847527635e-05,-5.9717505298e-03
2.500000,0.800000,-1.0432131868e-04,-5.6707736284e-03
2.500000,0.900000,-1.2850305901e-04,-5.7622451388e-03
2.500000,1.000000,-1.5402430908e-04,-2.8196731686e-03
2.500000,1.100000,-1.8052535248e-04,-1.2854020624e-03
2.500000,1.200000,-2.0766359582e-04,-3.5694131496e-04
2.500000,1.300000,-2.3512007197e-04,3.3937032831e-05
2.500000,1.400000,-2.6260405010e-04,-1.7691735072e-04
2.500000,1.500000,-2.8985587994e-04,-3.7461878429e-03
2.500000,1.600000,-3.1664828284e-04,-9.7496288855e-03
2.500000,1.700000,-3.4278634917e-04,-1.0127147954e-02
2.500000,1.800000,-3.6810651767e-04,-5.9244458786e-03
2.500000,1.900000,-3.9247480336e-04,-4.3939551658e-03
2.500000,2.000000,-4.1578451543e-04,-1.0209291810e-03
2.500000,2.100000,-4.3795367223e-04,2.4866514211e-03
2.500000,2.200000,-4.5892228191e-04,-2.0740896791e-04
2.500000,2.300000,-4.7864961941e-04,-5.3061595068e-03
2.500000,2.400000,-4.9711159606e-04,-3.0528792281e-04
2.500000,2.500000,-5.1429828776e-04,-2.1405144311e-03
2.500000,2.600000,-5.3021166303e-04,-5.4573442409e-04
2.500000,2.700000,-5.4486353287e-04,1.2647371470e-02
2.500000,2.800000,-5.5827372910e-04,6.9178357014e-03
2.500000,2.900000,-5.7046850772e-04,-1.6404142868e-02
2.500000,3.000000,-5.8147916618e-04,-3.2080252050e-02
2.500000,3.100000,-5.9134085895e-04,-7.6790808691e-02
2.600000,-3.200000,-5.7880132362e-04,3.6304787874e-02
2.600000,-3.100000,-5.6807767067e-04,2.9695982070e-02
2.600000,-3.000000,-5.5789873867e-04,1.2910010947e-03
2.600000,-2.900000,-5.4661226605e-04,1.2519720581e-03
2.600000,-2.800000,-5.3419000652e-04,3.4786208950e-03
2.600000,-2.700000,-5.2060816386e-04,-1.0313561590e-03
2.600000,-2.600000,-5.0584854667e-04,7.0465714110e-03
2.600000,-2.500000,-4.8989989295e-04,5.7272288256e-04
2.600000,-2.400000,-4.7275937263e-04,-4.6686702784e-03
2.600000,-2.300000,-4.5443427074e-04,2.6189144214e-03
2.600000,-2.200000,-4.3494384614e-04,-1.0090867539e-02
2.600000,-2.100000,-4.1432135022e-04,-4.6008353111e-03
2.600000,-2.000000,-3.9261617555e-04,-8.3540897194e-03
2.600000,-1.900000,-3.6989608746e-04,-8.1084932213e-03
2.600000,-1.800000,-3.4624946956e-04,-2.4504063232e-03
2.600000,-1.700000,-3.2178748991e-04,3.7175887427e-04
2.600000,-1.600000,-2.9664606703e-04,1.1712651749e-03
2.600000,-1.500000,-2.7098748674e-04,-4.0083064484e-04
2.600000,-1.400000,-2.4500149440e-04,-1.7279747017e-03
2.600000,-1.300000,-2.1890566548e-04,-9.7875090816e-04
2.600000,-1.200000,-1.9294484568e-04,-1.3788457863e-04
2.600000,-1.100000,-1.6738945493e-04,-1.3197314292e-04
2.600000,-1.000000,-1.4253247239e-04,1.7469952139e-04
2.600000,-0.900000,-1.1868496781e-04,1.2225507645e-03
2.600000,-0.800000,-9.6170119511e-05,2.6758665771e-03
2.600000,-0.700000,-7.5315761634e-05,3.2483775533e-03
2.600000,-0.600000,-5.6445628045e-05,3.6690163109e-03
2.600000,-0.500000,-3.9869597392e-05,3.3277910322e-03
2.600000,-0.400000,-2.5873379436e-05,2.7488234317e-03
2.600000,-0.300000,-1.4708198375e-05,2.6135302088e-03
2.600000,-0.200000,-6.5811057760e-06,1.9819305272e-03
2.600000,-0.100000,-1.6465769850e-06,1.9637374594e-03
2.600000,0.000000,0.0000000000e+00,1.7309966943e-03
2.600000,0.100000,-1.6735530424e-06,1.5331280677e-03
2.600000,0.200000,-6.6347953762e-06,1.6482132317e-03
2.600000,0.300000,-1.4788084143e-05,1.1427002004e-03
2.600000,0.400000,-2.5978703984e-05,1.2821347007e-03
2.600000,0.500000,-3.9999384492e-05,6.5243063329e-04
2.600000,0.600000,-5.6598708923e-05,4.2885324853e-04
2.600000,0.700000,-7.5490804976e-05,4.1448276491e-04
2.600000,0.800000,-9.6365663672e-05,2.1243854753e-04
2.600000,0.900000,-1.1889945375e-04,8.7722670726e-04
2.600000,1.000000,-1.4276427600e-04,7.4661917263e-04
2.600000,1.100000,-1.6763691760e-04,2.5103525413e-04
2.600000,1.200000,-1.9320630220e-04,-4.7942898698e-05
2.600000,1.300000,-2.1917946869e-04,1.5016591306e-03
2.600000,1.400000,-2.4528603628e-04,2.9170067542e-03
2.600000,1.500000,-2.7128121563e-04,2.5381189688e-03
2.600000,1.600000,-2.9694750127e-04,5.2728638917e-04
2.600000,1.700000,-3.2209522798e-04,-1.5310787076e-04
2.600000,1.800000,-3.4656219705e-04,1.9852163975e-03
2.600000,1.900000,-3.7021258131e-04,7.6268392754e-03
2.600000,2.000000,-3.9293530585e-04,8.6008052828e-03
2.600000,2.100000,-4.1464208013e-04,4.8949996338e-03
2.600000,2.200000,-4.3526523019e-04,5.5134783595e-03
2.600000,2.300000,-4.5475545190e-04,-9.4132848026e-03
2.600000,2.400000,-4.7307957854e-04,7.1891182426e-03
2.600000,2.500000,-4.9021843142e-04,1.5059837322e-03
2.600000,2.600000,-5.0616480085e-04,-4.2164166374e-03
2.600000,2.700000,-5.2092158717e-04,7.2591946594e-06
2.600000,2.800000,-5.3450011750e-04,-5.4764636544e-03
2.600000,2.900000,-5.4691864325e-04,-2.7244402255e-03
2.600000,3.000000,-5.5820101570e-04,-3.4325348888e-04
2.600000,3.100000,-5.6837553140e-04,-1.8996807601e-02
2.700000,-3.200000,-5.5662693021e-04,1.3621713815e-03
2.700000,-3.100000,-5.4571760506e-04,1.6471507869e-03
2.700000,-3.000000,-5.3528903583e-04,3.7527978195e-03
2.700000,-2.900000,-5.2379660022e-04,1.2930464772e-02
2.700000,-2.800000,-5.1121849889e-04,1.4324738889e-03
2.700000,-2.700000,-4.9753783935e-04,-1.1934715722e-02
2.700000,-2.600000,-4.8274374250e-04,1.1289742931e-03
2.700000,-2.500000,-4.6683259120e-04,8.7608287078e-03
2.700000,-2.400000,-4.4980942296e-04,8.2374000989e-03
2.700000,-2.300000,-4.3168946304e-04,-1.5317282002e-02
2.700000,-2.200000,-4.1249978638e-04,-2.2355505243e-02
2.700000,-2.100000,-3.9228108684e-04,-2.6078109506e-02
2.700000,-2.000000,-3.7108951926e-04,-8.1391433927e-03
2.700000,-1.900000,-3.4899856473e-04,-1.2649696489e-03
2.700000,-1.800000,-3.2610085128e-04,-4.4586674710e-03
2.700000,-1.700000,-3.0250984275e-04,-8.6528787603e-03
2.700000,-1.600000,-2.7836128725e-04,-7.9034402989e-03
2.700000,-1.500000,-2.5381429679e-04,-3.6482395002e-03
2.700000,-1.400000,-2.2905191164e-04,8.3734806966e-04
2.700000,-1.300000,-2.0428099164e-04,4.9022373228e-03
2.700000,-1.200000,-1.7973127307e-04,7.5750130691e-03
2.700000,-1.100000,-1.5565344040e-04,7.5464855882e-03
2.700000,-1.000000,-1.3231608756e-04,4.9688323425e-03
2.700000,-0.900000,-1.1000148872e-04,2.7231460672e-03
2.700000,-0.800000,-8.9000163136e-05,1.3712079352e-03
2.700000,-0.700000,-6.9604301637e-05,5.3291434570e-04
2.700000,-0.600000,-5.2100219396e-05,8.3247474833e-04
2.700000,-0.500000,-3.6760102222e-05,9.2648106225e-04
2.700000,-0.400000,-2.3833411576e-05,1.1303529045e-03
2.700000,-0.300000,-1.3538393364e-05,1.6942389684e-03
2.700000,-0.200000,-6.0541847317e-06,1.6945227290e-03
2.700000,-0.100000,-1.5140204707e-06,2.1285221798e-03
2.700000,0.000000,0.0000000000e+00,2.2271625571e-03
2.700000,0.100000,-1.5397869718e-06,2.2783843343e-03
2.700000,0.200000,-6.1054833330e-06,2.6214142010e-03
2.700000,0.300000,-1.3614761615e-05,2.4792820933e-03
2.700000,0.400000,-2.3934171324e-05,2.9947029263e-03
2.700000,0.500000,-3.6884377286e-05,3.0789840270e-03
2.700000,0.600000,-5.2246957618e-05,3.5192980595e-03
2.700000,0.700000,-6.9772300225e-05,4.0589967641e-03
2.700000,0.800000,-8.9188096071e-05,3.6829238200e-03
2.700000,0.900000,-1.1020793506e-04,3.5572316773e-03
2.700000,1.000000,-1.3253955952e-04,5.9161799951e-04
2.700000,1.100000,-1.5589241024e-04,-1.2745867257e-03
2.700000,1.200000,-1.7998419802e-04,-1.7484716010e-03
2.700000,1.300000,-2.0454633631e-04,-1.6334724826e-03
2.700000,1.400000,-2.2932816750e-04,1.9406585176e-03
2.700000,1.500000,-2.5409999859e-04,6.5115965868e-03
2.700000,1.600000,-2.7865502634e-04,1.0236167281e-02
2.700000,1.700000,-3.0281027738e-04,9.4615926414e-03
2.700000,1.800000,-3.2640671422e-04,2.9275702833e-03
2.700000,1.900000,-3.4930866828e-04,-2.5042960258e-03
2.700000,2.000000,-3.7140275820e-04,2.5179471398e-03
2.700000,2.100000,-3.9259643942e-04,2.0569786224e-02
2.700000,2.200000,-4.1281631387e-04,1.9611435983e-02
2.700000,2.300000,-4.3200630796e-04,1.1358685120e-02
2.700000,2.400000,-4.5012580645e-04,-1.7654370202e-02
2.700000,2.500000,-4.6714780959e-04,-1.2395399129e-02
2.700000,2.600000,-4.8305716347e-04,-3.0588891972e-03
2.700000,2.700000,-4.9784889771e-04,9.2070468679e-03
2.700000,2.800000,-5.1152669220e-04,-2.0227186658e-04
2.700000,2.900000,-5.2410148438e-04,-1.7516894885e-02
2.700000,3.000000,-5.3559022064e-04,-6.8537178005e-03
2.700000,3.100000,-5.4601474996e-04,-4.6059301433e-03
2.800000,-3.200000,-5.3502278209e-04,2.2155358877e-02
2.800000,-3.100000,-5.2398830523e-04,1.6141297939e-02
2.800000,-3.000000,-5.1336857858e-04,9.0383764137e-03
2.800000,-2.900000,-5.0173044389e-04,3.3179391857e-03
2.800000,-2.800000,-4.8905808965e-04,-2.0228138093e-02
2.800000,-2.700000,-4.7534094789e-04,5.0606593763e-03
2.800000,-2.600000,-4.6057473907e-04,2.4736165735e-02
2.800000,-2.500000,-4.4476263272e-04,2.1711522994e-03
2.800000,-2.400000,-4.2791652136e-04,-1.4711384189e-02
2.800000,-2.300000,-4.1005839895e-04,-3.6357220166e-02
2.800000,-2.200000,-3.9122182802e-04,-2.1199245214e-02
2.800000,-2.100000,-3.7145347031e-04,-1.1295306477e-02
2.800000,-2.000000,-3.5081464433e-04,-1.5366776892e-02
2.800000,-1.900000,-3.2938286047e-04,-1.9379750892e-02
2.800000,-1.800000,-3.0725326947e-04,-1.3317583021e-02
2.800000,-1.700000,-2.8453994481e-04,-1.3242118006e-03
2.800000,-1.600000,-2.6137690374e-04,6.9174744125e-03
2.800000,-1.500000,-2.3791875791e-04,7.9651892985e-03
2.800000,-1.400000,-2.1434087380e-04,3.0063659121e-03
2.800000,-1.300000,-1.9083891766e-04,-1.9226777187e-03
2.800000,-1.200000,-1.6762766289e-04,-2.8956834269e-03
2.800000,-1.100000,-1.4493895101e-04,-1.4683513121e-03
2.800000,-1.000000,-1.2301872368e-04,6.9294677021e-04
2.800000,-0.900000,-1.0212308374e-04,3.6411175541e-03
2.800000,-0.800000,-8.2513397648e-05,6.0227854225e-03
2.800000,-0.700000,-6.4450518488e-05,7.4640693956e-03
2.800000,-0.600000,-4.8188284001e-05,8.7543317703e-03
2.800000,-0.500000,-3.3966520620e-05,8.6324726055e-03
2.800000,-0.400000,-2.2003855447e-05,8.0271872478e-03
2.800000,-0.300000,-1.2490693201e-05,7.8407540766e-03
2.800000,-0.200000,-5.5827461603e-06,6.5706970065e-03
2.800000,-0.100000,-1.3955046514e-06,6.2756232025e-03
2.800000,0.000000,0.0000000000e+00,5.4569731139e-03
2.800000,0.100000,-1.4201415565e-06,4.5935097650e-03
2.800000,0.200000,-5.6318098444e-06,4.2374863038e-03
2.800000,0.300000,-1.2563768717e-05,2.7505653070e-03
2.800000,0.400000,-2.2100333363e-05,2.4732914273e-03
2.800000,0.500000,-3.4085611856e-05,1.0168677010e-03
